City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
524,Vardo,NO,2021-12-19 20:36:10,light snow,70.3705,31.1107,28.38,80,40,16.11
525,Northam,GB,2021-12-19 20:36:11,scattered clouds,51.0333,-4.2167,45.01,90,39,10.67
526,Valparaiso,CL,2021-12-19 20:36:11,clear sky,-33.0393,-71.6273,73.63,65,0,8.05
527,Negombo,LK,2021-12-19 20:36:11,clear sky,7.2083,79.8358,75.25,100,0,5.75
528,Acarau,BR,2021-12-19 20:36:12,broken clouds,-2.8856,-40.12,81.45,72,71,15.75
529,Shar,KZ,2021-12-19 20:36:12,light snow,49.5886,81.0453,24.01,88,100,15.57
530,Ishigaki,JP,2021-12-19 20:36:13,overcast clouds,24.3448,124.1572,66.7,60,94,10.92
531,Fujinomiya,JP,2021-12-19 20:36:13,clear sky,35.2167,138.6167,39.79,59,0,4.52
532,Acapulco,MX,2021-12-19 20:32:37,broken clouds,16.8634,-99.8901,85.82,70,75,6.91
533,Huamachuco,PE,2021-12-19 20:36:13,light rain,-7.8,-78.0667,59.31,68,73,5.39
534,Oblivskaya,RU,2021-12-19 20:36:14,overcast clouds,48.5362,42.5014,36.05,73,100,24.16
535,Ambilobe,MG,2021-12-19 20:36:14,overcast clouds,-13.2,49.05,78.12,88,94,1.86
536,Angul,IN,2021-12-19 20:36:15,clear sky,20.85,85.1,57.43,61,0,2.37
537,Bilibino,RU,2021-12-19 20:36:15,light snow,68.0546,166.4372,-25.65,99,100,6.4
538,Vilyuysk,RU,2021-12-19 20:36:15,overcast clouds,63.7553,121.6247,-32.06,96,100,6.71
539,Sisophon,KH,2021-12-19 20:36:16,overcast clouds,13.5859,102.9737,63.75,70,100,4.5
540,Oriximina,BR,2021-12-19 20:36:16,broken clouds,-1.7656,-55.8661,87.08,58,75,3.62
541,Taltal,CL,2021-12-19 20:36:16,broken clouds,-25.4,-70.4833,67.23,74,82,6.55
542,Grand Gaube,MU,2021-12-19 20:36:17,clear sky,-20.0064,57.6608,79.38,76,6,6.93
543,Abu Kamal,SY,2021-12-19 20:36:17,broken clouds,34.4506,40.9171,57.72,42,80,13.73
544,Aswan,EG,2021-12-19 20:36:17,clear sky,24.0934,32.907,56.5,44,0,0.0
545,Waingapu,ID,2021-12-19 20:36:18,light rain,-9.6567,120.2641,80.17,83,100,5.44
546,Nanchang,CN,2021-12-19 20:36:18,scattered clouds,28.6833,115.8833,46.92,32,33,2.48
547,Pundaguitan,PH,2021-12-19 20:36:19,broken clouds,6.3711,126.1689,81.61,76,65,12.17
548,Dolzhanskaya,RU,2021-12-19 20:37:19,overcast clouds,46.6311,37.8039,38.91,79,92,34.56
549,Wattegama,LK,2021-12-19 20:37:19,scattered clouds,6.7989,81.4808,70.61,88,37,4.97
550,Sambava,MG,2021-12-19 20:37:20,overcast clouds,-14.2667,50.1667,74.17,90,95,4.32
551,Puerto Escondido,MX,2021-12-19 20:37:20,scattered clouds,15.85,-97.0667,85.03,65,40,8.05
552,Mabaruma,GY,2021-12-19 20:37:20,broken clouds,8.2,-59.7833,75.78,97,80,5.99
553,Tanete,ID,2021-12-19 20:37:20,overcast clouds,-3.9443,119.7848,74.82,94,99,0.45
554,Haines Junction,CA,2021-12-19 20:37:21,overcast clouds,60.7522,-137.5108,-18.45,76,92,1.14
555,Santiago Del Estero,AR,2021-12-19 20:37:21,broken clouds,-27.7951,-64.2615,100.8,19,76,3.69
556,Naze,JP,2021-12-19 20:37:22,scattered clouds,28.3667,129.4833,55.36,60,41,6.08
557,Cuamba,MZ,2021-12-19 20:37:22,light rain,-14.8031,36.5372,70.84,89,26,5.68
558,Juventino Rosas,MX,2021-12-19 20:37:22,light rain,20.65,-101.0,59.56,41,100,10.4
559,Tall Kayf,TR,2021-12-19 20:37:23,scattered clouds,37.0833,41.0667,47.88,77,27,9.28
560,Takoradi,GH,2021-12-19 20:33:17,clear sky,4.8845,-1.7554,80.69,77,5,8.95
561,Burgeo,CA,2021-12-19 20:37:23,broken clouds,47.6167,-57.6152,24.44,67,78,11.07
562,Mildura,AU,2021-12-19 20:37:24,clear sky,-34.2,142.15,51.76,66,2,1.14
563,Tocopilla,CL,2021-12-19 20:37:24,broken clouds,-22.092,-70.1979,68.54,73,77,5.75
564,Wamba,NG,2021-12-19 20:37:24,clear sky,8.9333,8.6,72.77,31,5,4.41
565,Tecolutla,MX,2021-12-19 20:37:25,overcast clouds,20.4833,-97.0167,69.66,87,100,22.12
566,Winton,US,2021-12-19 20:37:25,fog,37.3894,-120.6133,64.98,100,90,4.61
567,Bull Savanna,JM,2021-12-19 20:37:25,clear sky,17.8868,-77.5902,80.02,68,3,15.75
568,Isangel,VU,2021-12-19 20:37:26,broken clouds,-19.55,169.2667,82.51,89,75,3.44
569,Megion,RU,2021-12-19 20:37:26,overcast clouds,61.0296,76.1136,-23.78,90,100,14.12
570,Beringovskiy,RU,2021-12-19 20:37:26,few clouds,63.05,179.3167,8.22,97,16,11.01
571,Dhone,IN,2021-12-19 20:37:27,clear sky,15.4167,77.8833,64.15,74,5,5.23
572,Mecca,SA,2021-12-19 20:34:18,overcast clouds,21.4267,39.8261,71.55,68,100,6.33
573,Caluquembe,AO,2021-12-19 20:37:27,broken clouds,-13.7833,14.6833,62.96,86,82,4.07
574,Omsukchan,RU,2021-12-19 20:37:27,scattered clouds,62.5333,155.8,-41.8,98,26,3.98
575,Nioro,GM,2021-12-19 20:37:28,overcast clouds,13.35,-15.75,84.72,17,99,12.24
576,Ankang,CN,2021-12-19 20:37:28,clear sky,32.68,109.0172,41.99,71,7,2.35
577,Gidole,ET,2021-12-19 20:37:28,light rain,5.65,37.3667,57.38,81,34,1.74
578,Ust-Tsilma,RU,2021-12-19 20:37:29,overcast clouds,65.441,52.1498,0.46,95,100,6.13
579,Apartado,CO,2021-12-19 20:37:29,scattered clouds,7.883,-76.6259,84.06,79,40,0.0
580,Villanueva De Cordoba,ES,2021-12-19 20:37:29,broken clouds,38.3228,-4.6287,40.73,78,82,4.09
581,Jerantut,MY,2021-12-19 20:37:30,overcast clouds,3.936,102.3626,71.1,99,99,0.67
582,Lourdes,FR,2021-12-19 20:37:30,clear sky,43.1,-0.05,35.08,87,0,3.44
583,Sao Raimundo Nonato,BR,2021-12-19 20:37:30,light rain,-9.0153,-42.6994,82.71,56,99,2.53
584,Srandakan,ID,2021-12-19 20:37:31,overcast clouds,-7.9386,110.2506,65.73,92,100,1.39
585,Lakes Entrance,AU,2021-12-19 20:37:31,broken clouds,-37.8811,147.981,59.16,64,70,7.23
586,Boma,GH,2021-12-19 20:37:32,few clouds,7.0805,-2.1697,75.72,39,24,2.15
587,Ulladulla,AU,2021-12-19 20:37:32,broken clouds,-35.35,150.4667,68.88,73,78,5.28
588,Hobyo,SO,2021-12-19 20:37:32,overcast clouds,5.3505,48.5268,79.83,74,100,17.72
589,Tessalit,ML,2021-12-19 20:37:32,scattered clouds,20.1986,1.0114,68.07,19,31,9.55
590,Nadym,RU,2021-12-19 20:37:33,broken clouds,65.5333,72.5167,-30.84,96,60,10.13
591,Taoudenni,ML,2021-12-19 20:37:33,overcast clouds,22.6783,-3.9836,78.01,16,100,7.76
592,Terme,TR,2021-12-19 20:37:34,overcast clouds,41.2092,36.9739,48.96,83,97,4.63
593,Green Valley,US,2021-12-19 20:37:34,clear sky,31.8543,-110.9937,68.34,30,0,1.03
594,Sabaudia,IT,2021-12-19 20:38:34,clear sky,41.3003,13.0282,49.8,57,0,8.48
595,Ochtrup,DE,2021-12-19 20:38:35,broken clouds,52.2167,7.1833,45.52,86,83,11.41
596,Koroni,GR,2021-12-19 20:38:35,clear sky,36.8,21.95,43.07,55,0,9.89
597,Iqaluit,CA,2021-12-19 20:38:36,broken clouds,63.7506,-68.5145,8.33,61,75,6.91
598,Atar,MR,2021-12-19 20:38:36,overcast clouds,20.5169,-13.0499,73.44,41,100,11.83
599,Casteltermini,IT,2021-12-19 20:38:36,clear sky,37.5405,13.6445,45.75,85,0,4.43
600,Bereda,ES,2021-12-19 20:38:37,clear sky,43.2686,-7.5406,44.58,99,5,1.83
601,Christchurch,NZ,2021-12-19 20:38:37,broken clouds,-43.5333,172.6333,75.4,38,72,5.01
602,Minggang,CN,2021-12-19 20:38:38,broken clouds,32.4586,114.0486,43.14,42,82,7.05
603,Boditi,ET,2021-12-19 20:38:38,light rain,6.9667,37.8667,59.67,81,91,2.71
604,Iquique,CL,2021-12-19 20:38:38,broken clouds,-20.2208,-70.1431,69.84,76,67,2.1
605,Yabrud,SY,2021-12-19 20:38:39,broken clouds,33.9674,36.6574,28.06,84,56,17.29
606,Seybaplaya,MX,2021-12-19 20:38:39,scattered clouds,19.65,-90.6667,85.46,73,40,9.24
607,Deder,ET,2021-12-19 20:38:40,broken clouds,9.3167,41.45,56.79,77,70,1.43
608,Resistencia,AR,2021-12-19 20:36:51,scattered clouds,-27.4606,-58.9839,104.09,44,40,5.75
609,Varberg,SE,2021-12-19 20:38:40,clear sky,57.1056,12.2508,36.93,67,0,18.63
610,Omboue,GA,2021-12-19 20:38:40,overcast clouds,-1.5746,9.2618,78.58,88,100,4.81
611,Anori,BR,2021-12-19 20:38:41,moderate rain,-3.7728,-61.6442,80.65,84,100,1.77
612,Sur,OM,2021-12-19 20:38:41,scattered clouds,22.5667,59.5289,68.81,68,38,3.74
613,Makakilo City,US,2021-12-19 20:38:42,scattered clouds,21.3469,-158.0858,77.32,75,40,10.36
614,Boali,CF,2021-12-19 20:38:42,scattered clouds,4.8005,18.1275,80.47,41,35,3.09
615,Arang,IN,2021-12-19 20:38:43,clear sky,21.2,81.9667,50.59,30,0,6.33
616,Husavik,IS,2021-12-19 20:38:43,overcast clouds,66.0449,-17.3389,42.71,85,100,11.83
617,Bara,NG,2021-12-19 20:38:43,few clouds,10.3744,10.7288,69.78,30,22,9.82
618,Esna,EG,2021-12-19 20:38:44,overcast clouds,25.2934,32.554,57.22,38,98,5.3
619,Brive-La-Gaillarde,FR,2021-12-19 20:38:44,clear sky,45.25,1.5,36.28,94,2,1.99
620,Nieuw Amsterdam,SR,2021-12-19 20:38:44,few clouds,5.8833,-55.0833,84.36,79,20,0.0
621,Cabra,ES,2021-12-19 20:38:45,broken clouds,37.4725,-4.4421,53.4,70,61,5.86
622,Te Anau,NZ,2021-12-19 20:38:45,light rain,-45.4167,167.7167,64.56,64,62,12.75
623,Senanga,ZM,2021-12-19 20:38:45,overcast clouds,-16.1167,23.2667,70.5,81,100,2.93
624,Balaguer,ES,2021-12-19 20:38:46,clear sky,41.7912,0.8109,42.57,81,0,2.01
625,Kungurtug,RU,2021-12-19 20:38:46,overcast clouds,50.5994,97.5228,10.38,92,100,1.14
626,Urbano Santos,BR,2021-12-19 20:38:46,overcast clouds,-3.2078,-43.4036,82.36,66,100,7.0
627,Okha,RU,2021-12-19 20:38:47,scattered clouds,53.5739,142.9478,-8.12,86,26,12.62
628,Eureka,US,2021-12-19 20:38:47,overcast clouds,40.8021,-124.1637,56.93,57,100,8.99
629,Olinda,BR,2021-12-19 20:38:47,broken clouds,-8.0089,-34.8553,82.13,74,75,8.05
630,Wanxian,CN,2021-12-19 20:38:48,overcast clouds,30.8039,108.3897,51.64,80,100,0.76
631,Glendive,US,2021-12-19 20:38:48,light snow,47.1053,-104.7125,32.63,80,90,24.16
632,Tupelo,US,2021-12-19 20:36:17,scattered clouds,34.2576,-88.7034,51.62,62,40,11.99
633,Westport,US,2021-12-19 20:38:49,clear sky,41.1415,-73.3579,39.18,60,1,4.0
634,Ust-Nera,RU,2021-12-19 20:38:49,overcast clouds,64.5667,143.2,-41.78,98,89,1.97
635,Haapiti,PF,2021-12-19 20:39:49,moderate rain,-17.5667,-149.8667,83.93,76,25,9.89
636,La Rioja,ES,2021-12-19 20:39:50,scattered clouds,42.25,-2.5,40.05,86,39,6.4
637,Diffa,NE,2021-12-19 20:39:50,clear sky,13.3154,12.6113,66.33,24,2,10.33
638,Jember,ID,2021-12-19 20:39:50,moderate rain,-8.166,113.7032,76.35,94,100,0.96
639,Velikiy Ustyug,RU,2021-12-19 20:39:50,overcast clouds,60.7644,46.3106,8.02,95,100,7.96
640,Kenai,US,2021-12-19 20:39:51,mist,60.5544,-151.2583,22.03,97,90,3.44
641,Talara,PE,2021-12-19 20:39:51,clear sky,-4.5772,-81.2719,81.36,57,0,14.97
642,Ville-Marie,CA,2021-12-19 20:39:51,clear sky,47.3335,-79.433,6.8,54,3,2.62
643,Nushki,PK,2021-12-19 20:39:52,clear sky,29.5542,66.0215,52.12,19,5,1.28
644,Ewo,CG,2021-12-19 20:39:52,overcast clouds,-0.8725,14.8206,77.09,74,100,3.02
645,Debre Tabor,ET,2021-12-19 20:39:53,overcast clouds,11.85,38.0167,52.72,87,100,0.81
646,Thai Binh,VN,2021-12-19 20:39:53,overcast clouds,20.45,106.3333,64.4,51,97,3.0
647,Pasni,PK,2021-12-19 20:39:54,overcast clouds,25.2631,63.471,70.99,68,100,8.23
648,Mitsamiouli,KM,2021-12-19 20:39:54,scattered clouds,-11.3847,43.2844,80.56,77,29,3.85
649,Dogondoutchi,NE,2021-12-19 20:39:54,clear sky,13.6393,4.0287,70.18,21,8,10.8
650,Solnechnyy,RU,2021-12-19 20:39:55,overcast clouds,50.7214,136.6319,-10.82,92,92,3.13
651,Ngama,TD,2021-12-19 20:39:55,few clouds,11.7833,17.1667,72.37,25,11,12.68
652,Sharjah,AE,2021-12-19 20:36:17,clear sky,25.3573,55.4033,73.38,64,0,1.14
653,Palasa,IN,2021-12-19 20:39:55,clear sky,18.7667,84.4167,65.17,77,0,4.45
654,Balykshi,KZ,2021-12-19 20:39:56,mist,47.0667,51.8667,32.0,86,75,8.95
655,Sarab,IR,2021-12-19 20:39:56,clear sky,38.6066,44.9883,38.75,65,4,6.31
656,Somerset West,ZA,2021-12-19 20:39:56,overcast clouds,-34.084,18.8211,75.06,68,100,9.24
657,Mayya,RU,2021-12-19 20:39:57,overcast clouds,61.7333,130.2811,-46.08,98,100,2.62
658,Sabang,ID,2021-12-19 20:39:57,overcast clouds,5.8933,95.3214,75.81,89,100,18.9
659,Presidencia Roque Saenz Pena,AR,2021-12-19 20:39:57,overcast clouds,-26.7852,-60.4388,96.4,30,96,0.56
660,Varkaus,FI,2021-12-19 20:39:58,light snow,62.3153,27.873,18.3,84,98,10.94
661,Ambon,ID,2021-12-19 20:39:58,overcast clouds,-3.6954,128.1814,77.14,94,97,3.44
662,Worland,US,2021-12-19 20:39:59,clear sky,44.0169,-107.9554,43.95,38,1,1.99
663,Belmonte,BR,2021-12-19 20:39:59,overcast clouds,-15.8631,-38.8828,82.4,81,98,6.73
664,Derzhavinsk,KZ,2021-12-19 20:39:59,overcast clouds,51.1,66.3167,23.41,96,98,12.46
665,Guiglo,CI,2021-12-19 20:40:00,scattered clouds,6.5456,-7.4966,79.03,51,47,1.59
666,Kamina,CD,2021-12-19 20:40:00,overcast clouds,-8.7386,24.9906,64.26,93,89,1.59
667,Fukue,JP,2021-12-19 20:40:00,scattered clouds,32.6881,128.8419,50.92,55,29,7.87
668,Kaeo,NZ,2021-12-19 20:40:01,clear sky,-35.1,173.7833,71.33,74,0,4.79
669,Lata,PT,2021-12-19 20:40:01,overcast clouds,40.1629,-8.3327,59.81,63,100,11.07
670,Batak,BG,2021-12-19 20:40:01,scattered clouds,41.95,24.2167,30.07,87,33,5.28
671,Henties Bay,NA,2021-12-19 20:40:02,scattered clouds,-22.116,14.2845,64.85,84,40,4.79
672,Zaqatala,AZ,2021-12-19 20:40:02,overcast clouds,41.6336,46.6433,43.43,75,93,2.17
673,Eirunepe,BR,2021-12-19 20:40:02,moderate rain,-6.6603,-69.8736,82.49,88,100,1.86
674,Astoria,US,2021-12-19 20:40:03,clear sky,46.1879,-123.8313,43.56,93,1,3.0
675,Ocos,GT,2021-12-19 20:40:03,clear sky,14.5094,-92.1933,93.7,69,0,12.59
676,Padre Bernardo,BR,2021-12-19 20:40:03,light rain,-15.35,-48.5,75.13,88,40,3.85
677,Baie-Comeau,CA,2021-12-19 20:40:04,light snow,49.2168,-68.1489,21.2,73,90,8.05
678,Clonakilty,IE,2021-12-19 20:40:04,overcast clouds,51.6231,-8.8706,48.09,88,95,14.94
679,Weihe,CN,2021-12-19 20:40:05,broken clouds,32.9952,105.3247,34.2,60,74,3.89
680,Bin Qirdan,TN,2021-12-19 20:40:05,clear sky,33.1378,11.2197,53.17,67,0,5.86
681,Nalundan,PH,2021-12-19 20:40:05,few clouds,9.75,123.0667,74.91,90,22,6.24
682,Beaverlodge,CA,2021-12-19 20:41:06,clear sky,55.2166,-119.4361,2.55,90,8,2.19
683,Saint-Joseph,RE,2021-12-19 20:41:06,light rain,-21.3667,55.6167,79.18,82,96,5.93
684,Mwinilunga,ZM,2021-12-19 20:41:06,overcast clouds,-11.7358,24.4293,62.89,96,100,2.95
685,Baijiantan,CN,2021-12-19 20:41:07,overcast clouds,45.6333,85.1833,14.41,88,97,2.98
686,Kedrovyy,RU,2021-12-19 20:41:07,overcast clouds,56.1667,91.8167,-5.39,100,100,4.68
687,Maniwaki,CA,2021-12-19 20:38:02,clear sky,46.3834,-75.966,14.54,62,5,8.05
688,Port Hardy,CA,2021-12-19 20:41:07,broken clouds,50.6996,-127.4199,37.76,81,75,12.66
689,Charters Towers,AU,2021-12-19 20:41:08,clear sky,-20.1,146.2667,75.18,76,3,7.96
690,Manta,EC,2021-12-19 20:41:08,overcast clouds,-0.95,-80.7333,76.78,88,90,3.44
691,Mahuva,IN,2021-12-19 20:41:08,clear sky,21.0914,71.7622,67.44,46,10,10.25
692,Coolum Beach,AU,2021-12-19 20:41:09,scattered clouds,-26.5333,153.1,76.1,86,33,5.08
693,San Juan De Los Morros,VE,2021-12-19 20:41:09,broken clouds,9.9115,-67.3538,82.33,55,82,4.41
694,Durango,MX,2021-12-19 20:38:02,broken clouds,24.8333,-104.8333,63.72,30,74,23.04
695,Oyama,JP,2021-12-19 20:41:09,clear sky,36.3,139.8,40.59,67,6,2.3
696,Kikwit,CD,2021-12-19 20:41:10,overcast clouds,-5.041,18.8162,72.66,93,100,1.36
697,Privolzhsk,RU,2021-12-19 20:41:10,light snow,57.3808,41.2886,20.73,94,100,14.0
698,Saint-Augustin,CA,2021-12-19 20:41:10,clear sky,51.226,-58.6502,12.07,70,6,13.47
699,Sigli,ID,2021-12-19 20:41:11,moderate rain,5.3848,95.9609,74.19,94,100,5.75
700,Meadow Lake,US,2021-12-19 20:41:11,clear sky,34.8014,-106.5436,51.57,26,0,5.03
701,Rabat,MA,2021-12-19 20:41:11,overcast clouds,33.9911,-6.8401,61.03,71,89,0.0
702,Empalme,MX,2021-12-19 20:41:12,clear sky,27.9667,-110.8167,73.35,24,0,2.73
703,Salalah,OM,2021-12-19 20:41:12,scattered clouds,17.0151,54.0924,77.09,65,40,4.61
704,Shasta Lake,US,2021-12-19 20:41:13,broken clouds,40.6804,-122.3708,52.52,69,82,2.95
705,Disna,BY,2021-12-19 20:41:13,overcast clouds,55.568,28.1971,30.2,90,100,12.44
706,Arona,ES,2021-12-19 20:41:13,few clouds,28.0996,-16.681,66.74,85,20,11.5
707,Flin Flon,CA,2021-12-19 20:41:14,light snow,54.7682,-101.865,-0.56,71,90,10.36
708,Maroantsetra,MG,2021-12-19 20:41:14,overcast clouds,-15.4333,49.7333,75.2,91,100,2.93
709,Velke Karlovice,CZ,2021-12-19 20:41:14,light rain,49.3606,18.2836,39.15,97,100,10.02
710,Horodyshche,UA,2021-12-19 20:41:15,overcast clouds,49.2849,31.4451,33.87,85,85,12.5
711,Babanka,UA,2021-12-19 20:41:15,overcast clouds,48.7097,30.4483,36.03,75,95,14.65
712,Conakry,GN,2021-12-19 20:41:15,haze,9.538,-13.6773,84.27,65,4,6.91
